117065386,7.9213,8.1453,8.0333,8.1073,8.0913,0.197743255
128506061,8.1273,8.3547,8.241,8.23,8.3093,-0.954352352
85385537,8.0527,8.2167,8.1347,8.1513,8.2127,-0.747622585
112210309,8.1567,8.406,8.28135,8.374,8.3253,0.584963905
170129765,8.3007,8.6627,8.4817,8.66,8.3667,3.505563723
148716061,8.4547,8.8839,8.6693,8.484,8.8687,-4.337727063
484880008,7.1533,8.4213,7.7873,7.27,8.4187,-13.64462447
389912055,6.9667,8.108,7.53735,8.0167,7.1013,12.8905975
170465465,7.7453,8.182,7.96365,7.9353,8.0647,-1.604523417
88259401,7.7673,8.0367,7.902,7.9787,7.9,0.996202532
146957822,7.992,8.4453,8.21865,8.162,7.9927,2.118182842
116031182,8.1213,8.3707,8.246,8.1827,8.2667,-1.016124935
102998094,7.9707,8.3,8.13535,8.1133,8.298,-2.225837551
79258070,8.0127,8.3167,8.1647,8.2713,8.0267,3.047329538
144408333,8.4407,8.712,8.57635,8.626,8.5427,0.975101549
145171202,8.55,9.0247,8.78735,8.9747,8.6213,4.09914978
196798702,8.5453,9.166,8.85565,8.7827,8.9867,-2.270021254
95073822,8.7633,8.9983,8.8808,8.952,8.838,1.289884589
79612325,8.8421,9.1013,8.9717,9.0367,9,0.407777778
93317338,8.9073,9.2167,9.062,9.2,8.9727,2.533239716
152562224,9.31,9.6593,9.48465,9.6453,9.334,3.33511892
138783801,9.4067,9.7153,9.561,9.4767,9.65,-1.795854922
267278866,8.824,9.4633,9.14365,8.9487,9.4593,-5.397862421
408503646,10.0307,10.592,10.31135,10.232,10.2903,-0.566552967
133892873,10.0833,10.3967,10.24,10.2,10.16,0.393700787
223286738,9.47,10.0333,9.75165,9.8253,9.962,-1.372214415
130872550,9.63,9.9893,9.80965,9.6953,9.9667,-2.723067816
175200062,9.2033,9.656,9.42965,9.2907,9.5147,-2.354251842
152685974,9,9.5733,9.28665,9.3113,9.0953,2.374852946
106406827,9.398,9.5938,9.4959,9.4667,9.442,0.261597119
120328470,9.522,9.8253,9.67365,9.66,9.5618,1.027003284
95817327,9.8,9.9853,9.89265,9.972,9.91,0.625630676
93746923,9.75,10.0206,9.8853,9.8573,10,-1.427
158163221,9.876,10.4987,10.18735,10.4733,9.948,5.280458384
193699703,10.3333,10.82,10.57665,10.7893,10.4667,3.082155789
361067819,10.6833,11.5333,11.1083,10.948,11.01,-0.563124432
262734919,10.73,11.2533,10.99165,11.134,10.82,2.902033272
220699690,10.8833,11.4333,11.1583,11.0967,11.2707,-1.543826027
141531979,10.834,11.1833,11.00865,11.0707,10.9477,1.123523663
164967368,10.9307,11.2807,11.1057,11.2667,11.0913,1.581419671
180321960,11.0933,11.58,11.33665,11.2627,11.56,-2.571799308
171711514,11.0373,11.4413,11.2393,11.3748,11.318,0.501855451
100279330,11.2167,11.4333,11.325,11.3287,11.34,-0.099647266
129027520,11.01,11.3133,11.16165,11.1313,11.238,-0.949457199
214668643,10.5673,10.9667,10.767,10.7133,10.8747,-1.484178874
134215133,10.7087,11.1667,10.9377,11.0913,10.7633,3.047392528
87232411,10.8087,11.193,11.00085,10.9013,11.094,-1.736974941
91437179,10.7007,11.1173,10.909,10.9953,10.9333,0.5670749
80953055,10.8107,11.0913,10.951,11.036,10.8513,1.702100209
113695848,11.0567,11.39,11.22335,11.1053,11.2,-0.845535714
82453819,10.8907,11.228,11.05935,11.082,11.0053,0.69693693
79835105,10.9467,11.1633,11.055,11.0812,11.138,-0.509965883
233655183,11.272,12.0313,11.65165,11.8613,11.3867,4.168020585
200635550,11.904,12.3887,12.14635,12.226,11.9267,2.509495502
122590724,11.8073,12.3653,12.0863,12.074,12.2987,-1.827022368
94086583,11.8433,12.3307,12.087,12.1553,11.9427,1.780166964
123528343,12.0333,12.42,12.22665,12.3492,12.2373,0.914417396
99212845,12.3741,12.6453,12.5097,12.576,12.4467,1.038829569
88725661,12.4287,12.752,12.59035,12.7267,12.5013,1.803012487
133849178,12.5333,12.9667,12.75,12.8913,12.6,2.311904762
116320352,12.558,12.9487,12.75335,12.8667,12.9307,-0.494946136
310766545,11.6933,12.7887,12.241,12.0633,12.5727,-4.051635687
356474372,11.2,11.9793,11.58965,11.554,11.6697,-0.991456507
215514642,11.51,12.0787,11.79435,12.0653,11.76,2.596088435
171914914,12.0173,12.4487,12.233,12.2047,12.164,0.334593884
205863197,11.5473,12.3953,11.9713,11.6487,12.2933,-5.243506626
229518185,10.7667,11.666,11.21635,11.252,11.6487,-3.405530231
132549174,11.3127,11.7167,11.5147,11.5287,11.5393,-0.091859992
124441933,11.4133,11.9525,11.6829,11.9133,11.5167,3.443694808
116359112,11.61,12.1667,11.88835,11.9813,11.6667,2.696563724
164328668,12.212,12.5859,12.39895,12.2627,12.352,-0.722959845
122842199,12.1393,12.4867,12.313,12.2373,12.3267,-0.725254934
100337485,12.066,12.32,12.193,12.1868,12.236,-0.402092187
88606396,12.168,12.3973,12.28265,12.2267,12.2767,-0.407275571
172759414,11.4,12.226,11.813,11.5067,12.2187,-5.827133819
170788865,11.074,11.852,11.463,11.436,11.3667,0.609675631
199788950,10.6767,11.454,11.06535,10.9667,11.2607,-2.610850125
161740419,10.855,11.6333,11.24415,11.5433,11,4.939090909
113661738,11.12,11.6333,11.37665,11.3107,11.614,-2.611503358
117107221,10.8133,11.3667,11.09,10.8573,11.3453,-4.301340643
211250594,10.2,11.0297,10.61485,10.9647,10.8507,1.050623462
125600367,10.5447,11.1787,10.8617,10.6147,10.9753,-3.285559392
139994105,10.22,10.8293,10.52465,10.6627,10.378,2.743303141
107403861,10.694,11.06,10.877,10.8113,10.8667,-0.509814387
195796702,10.948,11.6927,11.32035,11.68,11,6.181818182
325712537,11.424,12.0953,11.75965,11.7873,12,-1.7725
465446317,9.757,10.7153,10.23615,10.0773,10.3207,-2.358367165
332808134,9.1747,9.71,9.44235,9.3181,9.6127,-3.064695663
336691932,8.8213,9.3733,9.0973,9.1967,9.0987,1.077076945
209467245,9.14,9.6947,9.41735,9.6465,9.4,2.622340426
223562138,9.0787,9.6467,9.3627,9.1867,9.646,-4.761559196
189293005,9.0895,9.4913,9.2904,9.2467,9.3893,-1.518750067
182437859,8.9407,9.36,9.15035,9.1733,9.2613,-0.950190578
148060711,8.9567,9.1967,9.0767,9.03,9.1233,-1.022656276
345781927,7.974,9.03,8.502,8.1053,9.018,-10.12086937
296758202,7.948,8.6,8.274,8.406,7.962,5.57648832
207451546,7.9373,8.4967,8.217,8.074,8.4053,-3.941560682
178364161,8.0167,8.3193,8.168,8.14,8.1927,-0.643255581
166427017,7.862,8.1833,8.02265,8.092,8.1053,-0.164090163
153869773,8.02,8.3893,8.20465,8.056,8.3,-2.939759036
208038346,7.74,8.1813,7.96065,8.0333,7.9587,0.937339013
185141907,7.968,8.4633,8.21565,8.4627,8.0873,4.641845857
145743212,8.4653,8.706,8.58565,8.4853,8.6513,-1.918786772
114636993,8.2621,8.57,8.41605,8.278,8.4233,-1.724977147
384302358,8.7727,9.6627,9.2177,9.6467,8.8453,9.060178852
196824202,9.142,9.6287,9.38535,9.2633,9.6213,-3.720910896
139166855,9.3,9.5567,9.42835,9.3653,9.3433,0.235462845
118223791,9.0867,9.4993,9.293,9.1573,9.434,-2.933008268
135215842,8.9473,9.4467,9.197,9.44,9.1333,3.358041453
160884070,9.324,9.7247,9.52435,9.4793,9.3367,1.527306222
106924312,9.2993,9.5367,9.418,9.31,9.4587,-1.572097646
161120319,9.2353,9.8827,9.559,9.8313,9.3133,5.561938303
158859221,9.8213,10.12,9.97065,9.8436,9.87,-0.267477204
99914365,9.74,10.0287,9.88435,9.8627,9.8987,-0.36368412
157086821,9.7549,10.3087,10.0318,10.164,9.8387,3.306331121
173477013,9.73,10.3267,10.02835,9.8653,10.1493,-2.798222538
190950355,9.2733,9.8,9.53665,9.3813,9.7933,-4.206957818
110282600,9.4387,9.6233,9.531,9.5493,9.4387,1.171771536
79963595,9.5067,9.7493,9.628,9.57,9.6567,-0.897822237
149122200,9.988,10.3313,10.15965,10.094,10,0.94
106668652,10.286,10.5333,10.40965,10.3667,10.336,0.297020124
81894994,10.0533,10.3667,10.21,10.0747,10.3533,-2.690929462
66929487,10.05,10.3207,10.18535,10.1627,10.0747,0.873475141
63935938,9.9107,10.2133,10.062,10.0286,10.1547,-1.241789516
92822984,9.77,10.1651,9.96755,10.0067,9.9867,0.200266354
70373800,9.9067,10.146,10.02635,9.9707,10,-0.293
80416040,9.6827,10.0267,9.8547,9.8,10,-2
75511207,9.6833,10.0267,9.855,9.9573,9.8413,1.178706065
92322974,9.9173,10.2467,10.082,10.0853,9.9233,1.632521439
80709320,9.79,10.2287,10.00935,9.8353,10.1667,-3.259661444
111687859,9.4833,9.9267,9.705,9.7147,9.8973,-1.844947612
94722433,9.188,9.8,9.494,9.2893,9.7187,-4.418286396
413381793,9.1114,10.8,9.9557,10.7513,9.3667,14.7821538
306919497,10.8067,11.482,11.14435,10.942,11.23,-2.564559216
179369610,10.8267,11.5133,11.17,11.398,10.8333,5.212631423
138084171,11.1967,11.5467,11.3717,11.334,11.346,-0.105764146
143256618,11.3873,11.8193,11.6033,11.7787,11.416,3.177119832
105326482,11.6507,12.0213,11.836,11.904,11.854,0.421798549
117956461,11.5613,12.1587,11.86,12.1,11.8153,2.409587569
115261952,11.5687,12.032,11.80035,11.64,11.8567,-1.827658623
130720660,10.9807,11.8613,11.421,11.308,11.6773,-3.162546137
91355894,11.4,11.932,11.666,11.892,11.4333,4.011965049
89011200,11.5421,11.9393,11.7407,11.682,11.6867,-0.040216657
128435381,11.8007,12.3187,12.0597,12.1893,11.8667,2.71853169
97619306,11.901,12.4,12.1505,12.094,11.9233,1.431650634
101463864,11.6773,12.3253,12.0013,11.8073,12.1927,-3.160907756
70286050,11.7467,12.1067,11.9267,11.9153,12.0467,-1.090755145
109015055,11.2907,12.0393,11.665,11.628,11.8867,-2.176382007
87610876,11.7333,12.0073,11.8703,11.892,11.7533,1.180094101
134268638,11.9733,12.442,12.20765,12.4353,12.0673,3.049563697
194451653,12.6213,13.2867,12.954,13.104,12.6227,3.812971868
160227370,12.8467,13.48,13.16335,13.108,13.2647,-1.181330901
77578281,12.9547,13.2179,13.0863,13.0213,13.052,-0.235212994
120374160,12.8833,13.5147,13.199,13.3087,12.8893,3.25386173
92465519,13.1333,13.4587,13.296,13.2153,13.2067,0.065118463
139911140,13.424,13.7333,13.57865,13.58,13.6829,-0.75203356
240580380,12.894,13.58,13.237,12.9093,13.58,-4.938880707
270013965,13.7513,14.3473,14.0493,13.998,14.334,-2.34407702
117260221,13.946,14.2653,14.10565,13.9733,14.1093,-0.963903241
124294033,13.888,14.5573,14.22265,14.51,13.9173,4.258728345
489730405,15.23,17.28,16.255,16.5333,15.3333,7.82610397
368026766,16.5,17.6667,17.08335,16.8667,17.2387,-2.157935343
269088165,16.5553,17.46,17.00765,16.836,17.4167,-3.334156298
218777141,16.17,16.8453,16.50765,16.3207,16.6433,-1.938317521
196248802,15.666,16.7767,16.22135,16.704,15.8173,5.605887225
131091624,16.8553,17.3333,17.0943,16.9893,17.232,-1.408426184
88980511,16.7867,17.1327,16.9597,16.844,17.1147,-1.581681245
110353745,16.63,17.1667,16.89835,16.8627,16.9427,-0.472179759
117098401,16.294,16.99,16.642,16.414,16.8627,-2.660902465
115878482,15.7373,16.2,15.96865,15.9227,16.18,-1.590234858
131894724,15.4951,16.3067,15.9009,15.6273,15.7667,-0.884141894
146689067,15.4073,16.5,15.95365,16.0993,15.4333,4.315344094
93347203,15.6,16.2793,15.93965,15.8527,16.2527,-2.461129535
